sample_id	splice_id	gene_symbol	gene_tpm	preference	psi	dpsi	mean_ctrl	std_dev_ctrl	count_ctrl	domain_type	domain_coverage	domain_overlap_start	domain_overlap_end	Brain - Cortex_avg	Brain - Cortex_stdev	Brain - Cerebellum_avg	Brain - Cerebellum_stdev	Brain - Frontal Cortex (BA9)_avg	Brain - Frontal Cortex (BA9)_stdev	Brain - Caudate (basal ganglia)_avg	Brain - Caudate (basal ganglia)_stdev	Brain - Nucleus accumbens (basal ganglia)_avg	Brain - Nucleus accumbens (basal ganglia)_stdev	Brain - Putamen (basal ganglia)_avg	Brain - Putamen (basal ganglia)_stdev	Brain - Hypothalamus_avg	Brain - Hypothalamus_stdev	Brain - Spinal cord (cervical c-1)_avg	Brain - Spinal cord (cervical c-1)_stdev	Brain - Hippocampus_avg	Brain - Hippocampus_stdev	Brain - Anterior cingulate cortex (BA24)_avg	Brain - Anterior cingulate cortex (BA24)_stdev	Brain - Substantia nigra_avg	Brain - Substantia nigra_stdev	Brain - Amygdala_avg	Brain - Amygdala_stdev	cohort.x	Forebrain_4 Week Post Conception_avg	Forebrain_4 Week Post Conception_stdev	Forebrain_5 Week Post Conception_avg	Forebrain_5 Week Post Conception_stdev	Forebrain_6 Week Post Conception_avg	Forebrain_6 Week Post Conception_stdev	Forebrain_7 Week Post Conception_avg	Forebrain_7 Week Post Conception_stdev	Forebrain_8 Week Post Conception_avg	Forebrain_8 Week Post Conception_stdev	Forebrain_9 Week Post Conception_avg	Forebrain_9 Week Post Conception_stdev	Forebrain_10 Week Post Conception_avg	Forebrain_10 Week Post Conception_stdev	Forebrain_11 Week Post Conception_avg	Forebrain_11 Week Post Conception_stdev	Forebrain_12 Week Post Conception_avg	Forebrain_12 Week Post Conception_stdev	Forebrain_13 Week Post Conception_avg	Forebrain_13 Week Post Conception_stdev	Forebrain_16 Week Post Conception_avg	Forebrain_16 Week Post Conception_stdev	Forebrain_18 Week Post Conception_avg	Forebrain_18 Week Post Conception_stdev	Forebrain_19 Week Post Conception_avg	Forebrain_19 Week Post Conception_stdev	Forebrain_Neonate_avg	Forebrain_Neonate_stdev	Forebrain_Infant_avg	Forebrain_Infant_stdev	Forebrain_Toddler_avg	Forebrain_Toddler_stdev	Forebrain_School Age Child_avg	Forebrain_School Age Child_stdev	Forebrain_Adolescent_avg	Forebrain_Adolescent_stdev	Forebrain_Young Adult_avg	Forebrain_Young Adult_stdev	Forebrain_Middle Adult_avg	Forebrain_Middle Adult_stdev	Forebrain_Elderly_avg	Forebrain_Elderly_stdev	Hindbrain_4 Week Post Conception_avg	Hindbrain_4 Week Post Conception_stdev	Hindbrain_5 Week Post Conception_avg	Hindbrain_5 Week Post Conception_stdev	Hindbrain_6 Week Post Conception_avg	Hindbrain_6 Week Post Conception_stdev	Hindbrain_7 Week Post Conception_avg	Hindbrain_7 Week Post Conception_stdev	Hindbrain_8 Week Post Conception_avg	Hindbrain_8 Week Post Conception_stdev	Hindbrain_9 Week Post Conception_avg	Hindbrain_9 Week Post Conception_stdev	Hindbrain_10 Week Post Conception_avg	Hindbrain_10 Week Post Conception_stdev	Hindbrain_11 Week Post Conception_avg	Hindbrain_11 Week Post Conception_stdev	Hindbrain_12 Week Post Conception_avg	Hindbrain_12 Week Post Conception_stdev	Hindbrain_13 Week Post Conception_avg	Hindbrain_13 Week Post Conception_stdev	Hindbrain_16 Week Post Conception_avg	Hindbrain_16 Week Post Conception_stdev	Hindbrain_18 Week Post Conception_avg	Hindbrain_18 Week Post Conception_stdev	Hindbrain_19 Week Post Conception_avg	Hindbrain_19 Week Post Conception_stdev	Hindbrain_Neonate_avg	Hindbrain_Neonate_stdev	Hindbrain_Infant_avg	Hindbrain_Infant_stdev	Hindbrain_Toddler_avg	Hindbrain_Toddler_stdev	Hindbrain_School Age Child_avg	Hindbrain_School Age Child_stdev	Hindbrain_Adolescent_avg	Hindbrain_Adolescent_stdev	Hindbrain_Young Adult_avg	Hindbrain_Young Adult_stdev	Hindbrain_Middle Adult_avg	Hindbrain_Middle Adult_stdev	Hindbrain_Elderly_avg	Hindbrain_Elderly_stdev	pediatrics_avg	pediatrics_stdev	SRR26129178	SRR26129084	SRR26129078	SRR26129066	SRR26129123	cohort.y
BS_9A1YTHFF	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	56.94	Skipping	0.097	-0.83975	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_9B0A62MT	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	22.58	Skipping	0	-0.93675	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_9GJ3DB1H	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	47.6	Skipping	0.125	-0.81175	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_9ZJT0CP0	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	15.01	Skipping	0.1	-0.83675	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_AB5PEQTJ	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	210.37	Skipping	0.08800000000000001	-0.84875	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_AZQM1JJH	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	86.89	Skipping	0.098	-0.83875	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_B1HF89ES	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	11.04	Skipping	0	-0.93675	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_BMMY0H73	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	13.77	Skipping	0.043	-0.8937499999999999	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_C83TK159	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	15.64	Skipping	0.355	-0.58175	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_CX2EPMNP	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	30.13	Skipping	0	-0.93675	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_D7XRFE0R	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	15.93	Skipping	0.021	-0.91575	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_DR079H0D	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	27.23	Skipping	0	-0.93675	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_DRY58DTF	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	11.4	Skipping	0	-0.93675	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_FH4TA0XM	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	25.24	Skipping	0	-0.93675	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_G8TXTX0H	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	36.13	Skipping	0.188	-0.74875	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_JP95KMRD	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	32.62	Skipping	0	-0.93675	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_JQGJQ2QZ	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	134.5	Skipping	0	-0.93675	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_K74N1BXQ	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	13.38	Skipping	0.1	-0.83675	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_KS8HMGA6	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	13.98	Skipping	0.273	-0.66375	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_MKM0EEN1	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	13.14	Skipping	0	-0.93675	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_QY2G1JZJ	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	54.68	Skipping	0.257	-0.67975	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
BS_RHAWQJ48	chr14:NRXN3_79853539-79854217_79805111-79805199_79861038-79862033_+	NRXN3	54.37	Skipping	0.055	-0.8817499999999999	0.93675	0.1148139799850175	4	EC	100	79853538	79854217	0.9614	0.0717	0.976	0.0215	0.9704	0.0372	0.918	0.0907	0.9425	0.0853	0.8308	0.1808	0.9228	0.0968	NA	NA	0.92	0.1386	0.9928	0.0176	0.9248	0.0699	1	0	gtex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.877	0.0707	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0.8115	0.0573	0.9393	0.1051	NA	NA	0.9285	0.1011	1	0	0.817	0.058	0.905	0.1344	0.9745	0.0361	NA	NA	NA	NA	1	0	0.9677	0.0285	0.9395	0.0856	0.9603	0.0366	0.997	0.006	0.9686	0.0231	0.9775	0.0148	NA	NA	0.965	0.0336	0.962	NA	0.933	1	NA	pediatrics
